,P_score,predict,real,stock_name,stock_code,Date
0,55.42,P0,P0,서원,021050,2020-01-22
0,52.74,P0,P0,젬백스,082270,2020-01-22
0,43.04,M0,P0,주연테크,044380,2020-01-22
0,35.69,M0,P0,NAVER,035420,2020-01-22
0,36.3,M0,M0,남선알미늄,008350,2020-01-23
0,22.28,M0,P0,써니전자,004770,2020-01-28
0,88.83,P0,P0,덕신하우징,090410,2020-01-29
0,36.62,M0,P0,아모레퍼시픽,090430,2020-01-29
0,35.63,M0,P0,이월드,084680,2020-01-29
0,33.58,M0,P0,까뮤이앤씨,013700,2020-01-29
0,25.08,M0,M0,젬백스,082270,2020-01-29
0,0.0,K0,P0,에이프로젠 KIC,007460,2020-01-30
0,42.34,M0,P1,디피씨,026890,2020-01-31
0,96.14,P0,P0,JYP Ent.,035900,2020-02-03
0,52.42,P0,P1,국영지앤엠,006050,2020-02-03
0,47.47,P0,P0,에스맥,097780,2020-02-03
0,46.79,P0,P0,캠시스,050110,2020-02-03
0,46.36,P0,P0,남선알미늄,008350,2020-02-03
0,29.5,M0,P0,씨젠,096530,2020-02-04
0,28.45,M0,P1,에이프로젠 KIC,007460,2020-02-06
0,49.13,P0,P0,티케이케미칼,104480,2020-02-07
0,96.3,P0,P0,모베이스전자,012860,2020-02-11
0,0.0,M0,P0,동진쎄미켐,005290,2020-02-11
0,73.68,P0,P0,DB하이텍,000990,2020-02-12
0,42.37,M0,P0,에스코넥,096630,2020-02-13
0,74.07,P0,P0,에스맥,097780,2020-02-14
0,45.46,P0,P0,에이프로젠제약,003060,2020-02-14
0,39.01,M0,P0,웰크론,065950,2020-02-14
0,34.56,M0,P0,미코,059090,2020-02-14
0,30.14,M0,P0,두산중공업,034020,2020-02-14
0,44.48,M0,P0,국제약품,002720,2020-02-18
0,21.81,K0,P0,바디텍메드,206640,2020-02-18
0,57.67,P0,K0,SFA반도체,036540,2020-02-19
0,53.36,P0,M0,남선알미늄,008350,2020-02-19
0,46.22,M0,P0,CMG제약,058820,2020-02-19
0,17.35,M0,P0,삼성전자,005930,2020-02-19
0,0.0,M0,K0,KNN,058400,2020-02-19
0,64.73,P0,P0,CJ씨푸드,011150,2020-02-21
0,39.33,M0,P0,엔브이에이치코리아,067570,2020-02-21
0,32.58,M0,P0,한국화장품,123690,2020-02-21
0,51.5,P0,P0,일진머티리얼즈,020150,2020-02-24
0,23.99,M0,P1,퓨쳐스트림네트웍스,214270,2020-02-24
0,48.19,M0,P0,우수AMS,066590,2020-02-25
0,47.95,M0,P0,셀트리온헬스케어,091990,2020-02-25
0,44.51,M0,P0,DB하이텍,000990,2020-02-25
0,43.53,M0,P0,쏠리드,050890,2020-02-25
0,43.01,M0,P0,삼성전기,009150,2020-02-25
0,34.33,M0,M0,씨젠,096530,2020-02-26
0,30.55,M0,P0,서울반도체,046890,2020-02-26
0,28.26,M0,P0,에이프로젠제약,003060,2020-02-27
0,14.24,M0,M0,한화솔루션,009830,2020-02-27
0,54.0,P0,P0,국영지앤엠,006050,2020-02-28
0,31.44,M0,P0,디피씨,026890,2020-02-28
0,10.26,M0,P0,SFA반도체,036540,2020-02-28
0,77.54,P0,P0,서울반도체,046890,2020-03-02
0,34.97,M0,P0,바른손이앤에이,035620,2020-03-02
0,34.5,M0,P0,바른손,018700,2020-03-02
0,29.83,M0,P0,일진머티리얼즈,020150,2020-03-02
0,20.53,M0,P0,CJ씨푸드,011150,2020-03-02
0,62.14,P0,P0,휴비스,079980,2020-03-03
0,44.14,P0,P1,모트렉스,118990,2020-03-03
0,27.6,M0,P0,국제약품,002720,2020-03-03
0,54.99,P0,P0,씨아이에스,222080,2020-03-04
0,33.82,M0,P0,바른손이앤에이,035620,2020-03-04
0,25.52,M0,P0,한화솔루션,009830,2020-03-04
0,100.0,P0,P0,씨아이에스,222080,2020-03-10
0,41.38,M0,P0,SFA반도체,036540,2020-03-10
0,15.69,M0,P0,바른손,018700,2020-03-10
0,33.27,M0,P1,알서포트,131370,2020-03-11
0,26.2,M0,M0,신풍제약,019170,2020-03-11
0,9.93,M0,P0,다날,064260,2020-03-11
0,40.44,M0,M0,에스티팜,237690,2020-03-12
0,36.62,K0,P0,씨아이에스,222080,2020-03-12
0,16.41,M0,P0,바디텍메드,206640,2020-03-12
