,Date,stock_name,today_big_win,today_small_win,today_lose,tomorrow_big_win,tomorrow_small_win,tomorrow_lose,day2_big_win,day2_small_win,day2_lose,real_profit,Nasdaq,P_score
0,2019-04-25,골드퍼시픽,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.025848142164781908,T01,44.52
0,2019-04-25,테스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04120879120879121,T01,42.98
0,2019-04-26,MP한강,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051515151515151514,U03,59.28
0,2019-04-26,태림포장,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04181818181818182,U03,48.51
0,2019-04-26,디딤,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01607717041800643,U03,37.69
0,2019-04-26,한진칼,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,U03,36.31
0,2019-04-26,이아이디,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0635593220338983,U03,36.08
0,2019-04-29,세진중공업,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0367504835589942,U04,52.82
0,2019-04-29,기가레인,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02795698924731183,U04,51.84
0,2019-04-29,이랜텍,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05054151624548736,U04,48.6
0,2019-04-29,명문제약,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016178736517719568,U04,48.17
0,2019-04-29,씨유메디칼,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04562043795620438,U04,42.89
0,2019-04-30,한진칼,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335195530726257,U03,53.27
0,2019-04-30,엘비세미콘,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035398230088495575,U03,50.9
0,2019-04-30,씨케이에이치,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014962593516209476,U03,45.88
0,2019-04-30,아시아나항공,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U03,37.43
0,2019-04-30,파라텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00929368029739777,U03,36.7
0,2019-05-02,웰크론한텍,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.015594541910331383,D04,95.79
0,2019-05-02,이아이디,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,D04,85.71
0,2019-05-02,동방선기,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04387990762124711,D04,60.58
0,2019-05-02,큐로,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017027863777089782,D04,55.89
0,2019-05-02,이원컴포텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,D04,50.96
0,2019-05-03,남성,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04145077720207254,T01,49.72
0,2019-05-03,CJ씨푸드,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,T01,21.57
0,2019-05-03,마니커,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,T01,19.36
0,2019-05-03,티케이케미칼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.009174311926605505,T01,0.0
0,2019-05-07,영풍제지,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023448275862068966,D04,100.0
0,2019-05-07,한창,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.04640883977900553,D04,38.28
0,2019-05-07,화인베스틸,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03139013452914798,D04,0.0
0,2019-05-09,대유플러스,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,T01,6.72
0,2019-05-10,삼성제약,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010507880910683012,D04,80.98
0,2019-05-10,텔레칩스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027649769585253458,D04,72.99
0,2019-05-10,호텔신라,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0430622009569378,D04,51.4
0,2019-05-10,제주반도체,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03286384976525822,D04,46.16
0,2019-05-10,오픈베이스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044573643410852716,D04,43.93
0,2019-05-13,클래시스,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03596287703016241,U01,28.63
0,2019-05-13,케이사인,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,U01,26.5
0,2019-05-13,CJ씨푸드,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U01,11.58
0,2019-05-14,명문제약,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0471733433171097,D04,51.84
0,2019-05-14,CMG제약,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02060290609412275,D04,51.53
0,2019-05-14,이글벳,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022292993630573247,D04,47.57
0,2019-05-14,인트로메딕,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.044642857142857144,D04,43.14
0,2019-05-14,큐로,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03289473684210526,D04,41.91
0,2019-05-15,엑셈,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03903903903903904,U04,60.45
0,2019-05-15,골든센츄리,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014405762304921969,U04,44.34
0,2019-05-15,GST,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058646616541353384,U04,38.32
0,2019-05-15,기가레인,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U04,11.32
0,2019-05-17,본느,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,U04,73.4
0,2019-05-17,아이에이,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1113892365456821,U04,25.0
0,2019-05-17,태림포장,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010189228529839884,U04,12.98
0,2019-05-20,현대차,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027888446215139442,D04,37.34
0,2019-05-20,지어소프트,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022486772486772486,D04,34.75
0,2019-05-20,라온시큐어,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019696969696969695,D04,31.63
0,2019-05-21,오리엔트바이오,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02846715328467153,D04,56.59
0,2019-05-21,유니온머티리얼,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,D04,52.16
0,2019-05-21,라이브플렉스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,D04,41.07
0,2019-05-21,케이사인,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03194888178913738,D04,40.28
0,2019-05-21,IHQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030805687203791468,D04,36.28
0,2019-05-22,호텔신라,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022564102564102566,U04,75.71
0,2019-05-22,에이스테크,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03297997644287397,U04,70.49
0,2019-05-22,유바이오로직스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052489905787348586,U04,47.9
0,2019-05-22,화인베스틸,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030470914127423823,U04,42.13
0,2019-05-22,엑사이엔씨,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06645569620253164,U04,35.81
0,2019-05-23,한송네오텍,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.049079754601226995,D04,51.03
0,2019-05-23,이랜텍,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041749502982107355,D04,49.91
0,2019-05-23,기아차,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.012150668286755772,D04,33.9
0,2019-05-23,한익스프레스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019696969696969695,D04,24.44
0,2019-05-23,메타랩스,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,D04,11.59
0,2019-05-24,예스24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033101045296167246,D04,54.98
0,2019-05-24,우리바이오,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030042918454935622,D04,40.3
0,2019-05-24,에이디칩스,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017996400719856028,D04,34.45
0,2019-05-24,SCI평가정보,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,D04,23.85
0,2019-05-24,마니커,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.009699321047526674,D04,18.18
0,2019-05-27,우리기술투자,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,D04,64.11
0,2019-05-27,아남전자,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,D04,22.09
0,2019-05-28,젬백스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,U02,69.49
0,2019-05-28,에스씨디,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07213114754098361,U02,63.57
0,2019-05-28,국보,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U02,58.03
0,2019-05-28,KB금융,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.024043715846994537,U02,56.61
0,2019-05-28,센트럴바이오,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,U02,49.3
0,2019-05-29,티플랙스,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,D04,50.79
0,2019-05-29,써니전자,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03536977491961415,D04,23.06
0,2019-05-29,동성화인텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.004329004329004329,D04,6.87
0,2019-05-30,우리기술투자,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016774193548387096,D04,83.09
0,2019-05-30,신일전자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,D04,44.89
0,2019-05-30,라이브플렉스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175054704595186,D04,43.2
0,2019-05-30,휠라홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06102117061021171,D04,33.12
0,2019-05-30,SCI평가정보,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05827067669172932,D04,10.88
0,2019-05-31,엘비세미콘,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,U03,72.38
0,2019-05-31,클래시스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02109704641350211,U03,58.31
0,2019-05-31,휘닉스소재,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021144278606965175,U03,50.73
0,2019-05-31,GH신소재,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0445468509984639,U03,50.38
0,2019-05-31,코콤,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,U03,45.85
0,2019-06-03,화인베스틸,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033773861967694566,D04,59.62
0,2019-06-03,오텍,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,D04,23.96
0,2019-06-05,SFA반도체,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027633851468048358,U04,43.95
0,2019-06-05,라온시큐어,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029320987654320986,U04,42.09
0,2019-06-05,국일제지,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.04871447902571042,U04,33.36
0,2019-06-07,바른손,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015717092337917484,U04,59.36
0,2019-06-07,큐캐피탈,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013831258644536652,U04,46.54
0,2019-06-07,유니온,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03747870528109029,U04,33.49
0,2019-06-10,유니온머티리얼,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U04,100.0
0,2019-06-10,디지탈옵틱,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022606382978723406,U04,88.07
0,2019-06-10,휴마시스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01084010840108401,U04,37.76
0,2019-06-10,국일제지,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.075,U04,33.71
0,2019-06-10,크리스탈신소재,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,U04,0.0
0,2019-06-11,씨젠,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642857142857143,U04,59.72
0,2019-06-11,에이치엘비파워,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U04,50.61
0,2019-06-12,KT서브마린,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018205461638491547,T01,51.92
0,2019-06-12,센트럴바이오,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,T01,38.99
0,2019-06-12,제넨바이오,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.075,T01,30.69
0,2019-06-12,유니온,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016835016835016835,T01,22.82
0,2019-06-13,에이디칩스,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,D04,47.46
0,2019-06-13,아남전자,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02155887230514096,D04,32.83
0,2019-06-13,이그잭스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01680672268907563,D04,22.88
0,2019-06-13,동진쎄미켐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09051724137931035,D04,18.76
0,2019-06-13,바른손이앤에이,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,D04,16.43
0,2019-06-17,이엠코리아,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,D04,48.63
0,2019-06-17,한익스프레스,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,D04,32.81
0,2019-06-17,대창,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04395604395604396,D04,9.48
0,2019-06-18,본느,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,U04,79.2
0,2019-06-18,어보브반도체,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03818953323903819,U04,58.18
0,2019-06-18,이글벳,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015804597701149427,U04,36.52
0,2019-06-18,IHQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03764705882352941,U04,30.29
0,2019-06-18,영흥,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01773049645390071,U04,1.73
0,2019-06-19,한익스프레스,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U04,83.73
0,2019-06-19,이엑스티,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024752475247524754,U04,75.58
0,2019-06-19,남선알미늄,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.028132992327365727,U04,54.75
0,2019-06-19,아이크래프트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.012448132780082987,U04,53.11
0,2019-06-19,디젠스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034976152623211444,U04,52.9
0,2019-06-20,우리기술투자,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046753246753246755,U04,100.0
0,2019-06-20,신성델타테크,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024128686327077747,U04,71.2
0,2019-06-20,삼보산업,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022929936305732482,U04,63.79
0,2019-06-20,바른손,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03292181069958848,U04,60.95
0,2019-06-20,알루코,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.006644518272425249,U04,54.52
0,2019-06-21,엔브이에이치코리아,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013745704467353952,U04,41.61
0,2019-06-21,동성화인텍,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032017075773746,U04,38.75
0,2019-06-21,부광약품,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01050951909321008,U04,33.68
0,2019-06-21,한국카본,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05057471264367816,U04,31.28
0,2019-06-21,마니커,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03919781221513218,U04,16.64
0,2019-06-24,알루코,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013559322033898305,T01,74.92
0,2019-06-24,오픈베이스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026604068857589983,T01,47.55
0,2019-06-24,옴니시스템,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,T01,40.51
0,2019-06-24,삼기,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012195121951219513,T01,0.0
0,2019-06-25,이글벳,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018292682926829267,D04,59.18
0,2019-06-25,마니커,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,D04,20.01
0,2019-06-26,한네트,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019202363367799114,D04,79.02
0,2019-06-26,라온시큐어,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022566995768688293,D04,72.21
0,2019-06-26,파워로직스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07307692307692308,D04,70.02
0,2019-06-26,한국알콜,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023121387283236993,D04,49.58
0,2019-06-26,대우부품,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014736842105263158,D04,46.22
0,2019-06-27,호텔신라,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038135593220338986,U04,69.66
0,2019-06-27,태림포장,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,U04,45.45
0,2019-06-27,링네트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01687289088863892,U04,32.22
0,2019-06-27,모베이스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08798882681564246,U04,27.97
0,2019-06-27,마니커,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,U04,23.37
0,2019-06-28,유니온머티리얼,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U04,60.53
0,2019-06-28,한국캐피탈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0030581039755351682,U04,55.84
0,2019-06-28,오리엔탈정공,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031212484993997598,U04,53.17
0,2019-06-28,세종텔레콤,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.007952286282306162,U04,46.1
0,2019-06-28,오픈베이스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02106969205834684,U04,38.36
0,2019-07-01,씨젠,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,U04,96.44
0,2019-07-01,영흥,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014652014652014652,U04,78.84
0,2019-07-01,팬스타엔터프라이즈,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046296296296296294,U04,54.63
0,2019-07-01,한솔홈데코,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014234875444839857,U04,54.3
0,2019-07-01,수산중공업,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011661807580174927,U04,53.76
0,2019-07-02,탑엔지니어링,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.028084252758274825,U04,91.76
0,2019-07-02,GH신소재,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03235294117647059,U04,74.51
0,2019-07-02,부방,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06571428571428571,U04,72.29
0,2019-07-02,드림시큐리티,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U04,65.27
0,2019-07-02,오픈베이스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04304635761589404,U04,46.31
0,2019-07-03,엑사이엔씨,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04406779661016949,U03,84.08
0,2019-07-03,현대차,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014598540145985401,U03,48.98
0,2019-07-03,알루코,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015817223198594025,U03,36.7
0,2019-07-04,삼성전자,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013215859030837005,U03,100.0
0,2019-07-04,신성이엔지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03937007874015748,U03,84.76
0,2019-07-04,파워로직스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03361344537815126,U03,61.43
0,2019-07-04,에스에이엠티,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02358490566037736,U03,61.35
0,2019-07-04,남선알미늄,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.051209103840682786,U03,58.88
0,2019-07-05,한창,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U04,53.05
0,2019-07-05,HMM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04945054945054945,U04,44.16
0,2019-07-05,동양철관,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021352313167259787,U04,32.66
0,2019-07-05,유바이오로직스,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03581267217630854,U04,8.94
0,2019-07-09,큐로,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014308426073131956,D04,59.73
0,2019-07-09,이글벳,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02159468438538206,D04,51.75
0,2019-07-09,에이스테크,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01310483870967742,D04,43.65
0,2019-07-09,에스에이엠티,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,D04,0.0
0,2019-07-10,대우조선해양,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012861736334405145,U04,64.94
0,2019-07-10,오리엔탈정공,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012972972972972972,U04,48.92
0,2019-07-10,NH투자증권,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,U04,47.16
0,2019-07-10,서희건설,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023076923076923078,U04,43.76
0,2019-07-10,드림시큐리티,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056500130787339786,U04,36.52
0,2019-07-11,재영솔루텍,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08016877637130802,U04,54.32
0,2019-07-11,대한과학,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043560606060606064,U04,46.72
0,2019-07-11,한창,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090311986863711,U04,42.23
0,2019-07-11,KPX생명과학,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U04,32.64
0,2019-07-11,후성,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U04,31.18
0,2019-07-12,릭스솔루션,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,T01,39.47
0,2019-07-12,이원컴포텍,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014527845036319613,T01,38.27
0,2019-07-12,쌍방울,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,T01,35.35
0,2019-07-15,한화솔루션,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018604651162790697,U04,23.52
0,2019-07-16,신성통상,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,U03,46.8
0,2019-07-16,예스24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0364963503649635,U03,0.0
0,2019-07-17,에스에이엠티,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.075,D04,64.81
0,2019-07-17,OQP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06388888888888888,D04,53.29
0,2019-07-17,세미콘라이트,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02,D04,33.77
0,2019-07-17,엘비세미콘,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,D04,23.0
0,2019-07-17,이원컴포텍,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199501246882793,D04,16.95
0,2019-07-18,에이스테크,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03482587064676617,D04,74.77
