,날짜,종목코드,회사명,거래량
3755,2018-06-05,054180,메디콕스,138892.0
54,2018-06-05,000300,대유플러스,6471489.0
3860,2018-06-05,058400,KNN,418175.0
3915,2018-06-05,058850,KTcs,145545.0
4543,2018-06-05,081150,티플랙스,2179311.0
72,2018-06-05,000660,SK하이닉스,2758383.0
3728,2018-06-05,054090,삼진엘앤디,5665673.0
5354,2018-06-05,109610,에스와이,722475.0
853,2018-06-07,005690,파미셀,4296617.0
3396,2018-06-07,047820,초록뱀,770069.0
1291,2018-06-07,011000,진원생명과학,154691.0
2982,2018-06-07,039200,오스코텍,520381.0
4318,2018-06-07,068290,삼성출판사,57040.0
4860,2018-06-07,091990,셀트리온헬스케어,496736.0
6249,2018-06-07,217500,러셀,1608118.0
685,2018-06-07,005110,한창,3191891.0
4224,2018-06-07,066410,버킷스튜디오,4061376.0
4650,2018-06-07,084990,헬릭스미스,191974.0
4494,2018-06-08,078130,국일제지,26463884.0
3729,2018-06-08,054090,삼진엘앤디,1194697.0
3559,2018-06-08,052300,W홀딩컴퍼니,6735941.0
1389,2018-06-11,011280,태림포장,52356.0
5039,2018-06-11,096350,대창솔루션,371094.0
3938,2018-06-11,058860,KTis,140205.0
3916,2018-06-11,058850,KTcs,157975.0
4787,2018-06-11,089230,THE E&M,298084.0
112,2018-06-11,000910,유니온,125176.0
4457,2018-06-11,075970,동국알앤에스,140641.0
1628,2018-06-11,013810,스페코,810595.0
3249,2018-06-11,045390,대아티아이,13036678.0
2063,2018-06-11,023410,유진기업,2309755.0
1607,2018-06-11,013700,까뮤이앤씨,24515357.0
1083,2018-06-11,008350,남선알미늄,2401787.0
159,2018-06-11,001440,대한전선,3152012.0
6711,2018-06-11,269620,시스웍,801687.0
212,2018-06-11,001780,알루코,680102.0
2847,2018-06-11,037950,엘컴텍,1083493.0
2184,2018-06-11,025980,아난티,4881735.0
6198,2018-06-11,214610,미코바이오메드,107.0
4063,2018-06-11,064350,현대로템,6441650.0
1059,2018-06-11,008250,이건산업,690191.0
5323,2018-06-11,105840,우진,520167.0
73,2018-06-11,000660,SK하이닉스,2535933.0
2157,2018-06-11,025750,한솔홈데코,5577101.0
5231,2018-06-11,102280,쌍방울,875124.0
3481,2018-06-12,050890,쏠리드,779665.0
2966,2018-06-12,038880,아이에이,133510.0
