,날짜,종목코드,회사명,거래량
571,2019-08-19,013310,아진산업,3382130.0
572,2019-08-19,267850,아시아나IDT,2829219.0
573,2019-08-19,096040,이트론,33657802.0
574,2019-08-19,204320,만도,341323.0
575,2019-08-20,036930,주성엔지니어링,1469054.0
576,2019-08-20,093370,후성,10682905.0
577,2019-08-20,014580,태경비케이,2858760.0
578,2019-08-20,078130,국일제지,8582082.0
579,2019-08-20,054940,엑사이엔씨,7333035.0
580,2019-08-20,005290,동진쎄미켐,3425215.0
581,2019-08-21,000270,기아차,902475.0
582,2019-08-22,084680,이월드,5949620.0
583,2019-08-22,005390,신성통상,13844970.0
584,2019-08-23,000660,SK하이닉스,1695532.0
585,2019-08-26,011150,CJ씨푸드,7141238.0
586,2019-08-26,078130,국일제지,22496192.0
587,2019-08-27,005290,동진쎄미켐,1267682.0
