,날짜,종목코드,회사명,거래량
133,2018-12-19,020560,아시아나항공,837595.0
134,2018-12-19,032640,LG유플러스,1979554.0
135,2018-12-19,214330,금호에이치티,126756.0
136,2018-12-19,082850,우리바이오,47763.0
137,2018-12-19,031820,콤텍시스템,6731551.0
138,2018-12-19,145270,케이탑리츠,1533096.0
139,2018-12-19,096350,대창솔루션,1240643.0
140,2018-12-19,058850,KTcs,365561.0
141,2018-12-19,003560,IHQ,881271.0
142,2018-12-20,011280,태림포장,507659.0
143,2018-12-20,013000,세우글로벌,8855345.0
144,2018-12-20,064260,다날,384458.0
145,2018-12-21,004830,덕성,14916.0
146,2018-12-21,004060,SG세계물산,2143116.0
147,2018-12-21,010140,삼성중공업,3779365.0
148,2018-12-21,214330,금호에이치티,120404.0
149,2018-12-21,269620,시스웍,748793.0
150,2018-12-21,009830,한화솔루션,842284.0
151,2018-12-21,003560,IHQ,334681.0
152,2018-12-24,082850,우리바이오,12067.0
153,2018-12-24,006050,국영지앤엠,5938162.0
154,2018-12-24,082740,HSD엔진,301260.0
155,2018-12-24,145270,케이탑리츠,890649.0
156,2018-12-24,012280,영화금속,245657.0
157,2018-12-26,195990,에이비프로바이오,628540.0
158,2018-12-26,174880,장원테크,92840.0
159,2018-12-26,002870,신풍제지,100712.0
160,2018-12-26,013000,세우글로벌,1419740.0
161,2018-12-27,040610,SG&G,972192.0
162,2018-12-27,009070,KCTC,77122.0
163,2018-12-27,067170,오텍,39873.0
164,2018-12-27,047040,대우건설,1078547.0
165,2018-12-27,104480,티케이케미칼,2025805.0
166,2018-12-27,013700,까뮤이앤씨,360310.0
167,2018-12-27,133820,화인베스틸,154230.0
168,2018-12-27,008350,남선알미늄,11503688.0
169,2018-12-27,024840,KBI메탈,813833.0
170,2018-12-27,023900,풍국주정,783691.0
171,2018-12-27,061970,엘비세미콘,9572941.0
172,2018-12-27,000890,보해양조,84254738.0
173,2018-12-27,009830,한화솔루션,508244.0
174,2018-12-27,004270,남성,450829.0
175,2018-12-27,064350,현대로템,1557744.0
176,2018-12-27,015760,한국전력,1430410.0
177,2018-12-27,006890,태경케미컬,23961.0
178,2018-12-28,005250,녹십자홀딩스,33385.0
179,2018-12-28,045390,대아티아이,3533509.0
180,2018-12-28,082740,HSD엔진,178589.0
181,2018-12-28,001520,동양,268023.0
182,2018-12-28,004770,써니전자,469588.0
183,2018-12-28,014160,대영포장,3246663.0
184,2018-12-28,099410,동방선기,173751.0
185,2018-12-28,119650,KC코트렐,239047.0
186,2018-12-28,013000,세우글로벌,822164.0
187,2018-12-28,137950,제이씨케미칼,152143.0
188,2018-12-28,032640,LG유플러스,1480058.0
189,2018-12-28,020180,대신정보통신,4127500.0
190,2018-12-28,038880,아이에이,179969.0
191,2019-01-02,000890,보해양조,59051382.0
192,2019-01-02,109820,진매트릭스,40347.0
193,2019-01-03,024840,KBI메탈,129912.0
194,2019-01-03,017550,수산중공업,3930467.0
195,2019-01-03,002900,동양물산,1437981.0
196,2019-01-03,064350,현대로템,2698290.0
197,2019-01-03,045390,대아티아이,10564629.0
198,2019-01-03,005380,현대차,608591.0
199,2019-01-03,012280,영화금속,340082.0
200,2019-01-04,180640,한진칼,684657.0
201,2019-01-04,003490,대한항공,424001.0
202,2019-01-04,001520,동양,202024.0
203,2019-01-04,004270,남성,296901.0
204,2019-01-04,058400,KNN,44201.0
205,2019-01-07,104480,티케이케미칼,2053811.0
206,2019-01-09,040610,SG&G,239091.0
207,2019-01-09,003000,부광약품,226361.0
208,2019-01-09,100700,세운메디칼,97026.0
209,2019-01-09,061970,엘비세미콘,2163013.0
210,2019-01-09,104480,티케이케미칼,1031017.0
211,2019-01-09,047310,파워로직스,957376.0
212,2019-01-09,180640,한진칼,978501.0
213,2019-01-09,025320,시노펙스,785164.0
214,2019-01-09,096630,에스코넥,622245.0
215,2019-01-10,195990,에이비프로바이오,358265.0
216,2019-01-10,015760,한국전력,2085286.0
217,2019-01-11,013000,세우글로벌,3403433.0
218,2019-01-11,109820,진매트릭스,51210.0
219,2019-01-11,040610,SG&G,206138.0
220,2019-01-11,104480,티케이케미칼,976459.0
221,2019-01-11,064350,현대로템,1064494.0
222,2019-01-11,087260,모바일어플라이언스,74585.0
223,2019-01-14,020180,대신정보통신,1908305.0
224,2019-01-14,000890,보해양조,17328357.0
225,2019-01-14,269620,시스웍,700552.0
226,2019-01-14,047770,코데즈컴바인,221404.0
227,2019-01-14,016670,포비스티앤씨,2313961.0
228,2019-01-14,038060,루멘스,1255995.0
229,2019-01-14,119650,KC코트렐,110398.0
230,2019-01-14,238090,앤디포스,65230.0
231,2019-01-14,133820,화인베스틸,1049257.0
232,2019-01-14,014160,대영포장,46081305.0
233,2019-01-14,008350,남선알미늄,10889006.0
234,2019-01-14,004270,남성,547893.0
235,2019-01-14,057030,YBM넷,428110.0
236,2019-01-14,099410,동방선기,121529.0
237,2019-01-15,100700,세운메디칼,1092222.0
238,2019-01-15,019170,신풍제약,748516.0
239,2019-01-15,008700,아남전자,1545733.0
240,2019-01-15,001380,SG충방,495743.0
241,2019-01-15,041140,넥슨지티,15777204.0
242,2019-01-15,032640,LG유플러스,1632799.0
243,2019-01-15,053030,바이넥스,227748.0
244,2019-01-15,058400,KNN,90461.0
245,2019-01-15,003000,부광약품,367846.0
246,2019-01-16,130500,GH신소재,116332.0
247,2019-01-16,011280,태림포장,134231.0
248,2019-01-16,042110,에스씨디,1287217.0
249,2019-01-16,206650,유바이오로직스,62102.0
250,2019-01-16,043260,성호전자,270641.0
251,2019-01-16,238090,앤디포스,76753.0
252,2019-01-17,052600,한네트,91365.0
253,2019-01-17,012860,모베이스전자,457676.0
254,2019-01-18,001520,동양,157140.0
255,2019-01-18,019170,신풍제약,648865.0
256,2019-01-18,003000,부광약품,115814.0
257,2019-01-18,137950,제이씨케미칼,104332.0
258,2019-01-18,000890,보해양조,7572443.0
259,2019-01-18,054630,에이디칩스,1368899.0
260,2019-01-18,035200,프럼파스트,175786.0
261,2019-01-18,133820,화인베스틸,393162.0
262,2019-01-18,011280,태림포장,120910.0
263,2019-01-18,092220,KEC,1164447.0
264,2019-01-18,053030,바이넥스,207613.0
265,2019-01-18,021040,대호피앤씨,1159746.0
266,2019-01-18,114450,KPX생명과학,126136.0
267,2019-01-18,003620,쌍용차,171308.0
268,2019-01-18,050890,쏠리드,223467.0
269,2019-01-18,145270,케이탑리츠,586645.0
270,2019-01-18,010170,대한광통신,786730.0
271,2019-01-21,001380,SG충방,388668.0
272,2019-01-21,021080,에이티넘인베스트,1414621.0
273,2019-01-21,238090,앤디포스,120219.0
274,2019-01-21,123840,한일진공,279588.0
275,2019-01-21,004770,써니전자,481475.0
276,2019-01-21,017900,광전자,168587.0
277,2019-01-21,104480,티케이케미칼,1013925.0
278,2019-01-22,011280,태림포장,117355.0
279,2019-01-22,064510,에코마이스터,343022.0
280,2019-01-22,003000,부광약품,102454.0
281,2019-01-22,061970,엘비세미콘,738597.0
282,2019-01-22,004140,동방,252839.0
283,2019-01-22,220630,해마로푸드서비스,466774.0
284,2019-01-22,025750,한솔홈데코,4443143.0
285,2019-01-23,020560,아시아나항공,422585.0
286,2019-01-23,057880,필로시스헬스케어,893225.0
287,2019-01-23,052300,W홀딩컴퍼니,366438.0
288,2019-01-23,021040,대호피앤씨,1917014.0
