,date,close,open,change,nasdaq
493,2013-12-18,4023.68,4028.88,-0.0014000000000000002,T01
494,2013-12-19,4070.06,4024.67,0.0115,U04
495,2013-12-20,4058.14,4059.34,-0.0029,D04
496,2013-12-23,4104.74,4064.89,0.0115,U04
497,2013-12-24,4148.9,4136.15,0.0108,U04
498,2013-12-26,4155.42,4150.64,0.0016,U02
499,2013-12-27,4167.18,4164.21,0.0028000000000000004,U04
500,2013-12-30,4156.59,4173.36,-0.0025,T01
501,2013-12-31,4154.2,4153.58,-0.0006,T01
502,2014-01-02,4176.59,4161.51,0.0054,U04
503,2014-01-03,4143.07,4160.03,-0.008,D04
504,2014-01-06,4131.91,4148.56,-0.0027,T01
505,2014-01-07,4113.68,4137.03,-0.0044,D04
506,2014-01-08,4153.18,4128.57,0.0096,U04
507,2014-01-09,4165.61,4154.28,0.003,U04
508,2014-01-10,4156.19,4179.04,-0.0023,T01
509,2014-01-13,4174.66,4168.94,0.0044,U04
510,2014-01-14,4113.3,4167.41,-0.0147,D04
511,2014-01-15,4183.02,4129.6,0.0169,U04
512,2014-01-16,4214.88,4196.53,0.0076,U04
513,2014-01-17,4218.69,4209.59,0.0009,U01
514,2014-01-21,4197.58,4207.82,-0.005,D04
515,2014-01-22,4225.76,4222.98,0.0067,U04
516,2014-01-23,4243.0,4234.58,0.0040999999999999995,U04
517,2014-01-24,4218.88,4224.36,-0.005699999999999999,D04
518,2014-01-27,4128.17,4194.97,-0.0215,D04
519,2014-01-28,4083.61,4132.22,-0.0108,D04
520,2014-01-29,4097.96,4067.86,0.0034999999999999996,U04
521,2014-01-30,4051.43,4060.61,-0.011399999999999999,D04
522,2014-01-31,4123.12,4098.81,0.0177,U04
523,2014-02-03,4103.88,4068.63,-0.004699999999999999,D04
524,2014-02-04,3996.96,4105.06,-0.026099999999999998,D04
525,2014-02-05,4031.52,4019.44,0.0086,U04
526,2014-02-06,4011.55,4015.5,-0.005,D04
527,2014-02-07,4057.12,4022.66,0.011399999999999999,U04
528,2014-02-10,4125.86,4081.82,0.0169,U04
529,2014-02-11,4148.17,4125.12,0.0054,U04
530,2014-02-12,4191.05,4154.65,0.0103,U04
531,2014-02-13,4201.29,4196.85,0.0024,U03
532,2014-02-14,4240.67,4171.58,0.009399999999999999,U04
533,2014-02-18,4244.02,4237.0,0.0008,U01
534,2014-02-19,4272.78,4253.71,0.0068000000000000005,U04
535,2014-02-20,4237.95,4260.74,-0.008199999999999999,D04
536,2014-02-21,4267.55,4241.46,0.006999999999999999,U04
537,2014-02-24,4263.41,4282.17,-0.001,T01
538,2014-02-25,4292.97,4273.32,0.0069,U04
539,2014-02-26,4287.59,4298.48,-0.0013,T01
540,2014-02-27,4292.06,4300.45,0.001,U02
541,2014-02-28,4318.93,4291.47,0.0063,U04
542,2014-03-03,4308.12,4323.52,-0.0025,T01
543,2014-03-04,4277.3,4261.42,-0.0072,D04
544,2014-03-05,4351.97,4327.85,0.0175,U04
545,2014-03-06,4357.97,4352.76,0.0014000000000000002,U02
546,2014-03-07,4352.12,4368.81,-0.0013,T01
547,2014-03-10,4336.22,4370.98,-0.0037,D04
548,2014-03-11,4334.45,4332.62,-0.0004,T01
549,2014-03-12,4307.19,4342.93,-0.0063,D04
550,2014-03-13,4323.33,4288.6,0.0037,U04
551,2014-03-14,4260.42,4338.26,-0.0146,D04
552,2014-03-17,4245.4,4250.45,-0.0034999999999999996,D04
553,2014-03-18,4279.95,4274.22,0.008100000000000001,U04
554,2014-03-19,4333.31,4286.22,0.0125,U04
555,2014-03-20,4307.6,4331.46,-0.0059,D04
556,2014-03-21,4319.29,4297.99,0.0027,U03
557,2014-03-24,4276.79,4339.9,-0.0098,D04
558,2014-03-25,4226.39,4289.49,-0.0118,D04
559,2014-03-26,4234.27,4252.65,0.0019,U03
560,2014-03-27,4173.58,4254.98,-0.0143,D04
561,2014-03-28,4151.23,4169.35,-0.0054,D04
562,2014-03-31,4155.76,4163.18,0.0011,U02
563,2014-04-01,4198.99,4185.62,0.0104,U04
564,2014-04-02,4268.04,4219.87,0.016399999999999998,U04
565,2014-04-03,4276.46,4281.61,0.002,U03
566,2014-04-04,4237.74,4282.18,-0.0091,D04
567,2014-04-07,4127.73,4263.94,-0.026000000000000002,D04
568,2014-04-08,4079.75,4110.92,-0.0116,D04
569,2014-04-09,4112.99,4085.18,0.008100000000000001,U04
570,2014-04-10,4183.9,4129.63,0.0172,U04
571,2014-04-11,4054.11,4181.21,-0.031,D04
572,2014-04-14,3999.73,4015.07,-0.0134,D04
573,2014-04-15,4022.69,4038.06,0.005699999999999999,U04
574,2014-04-16,4034.16,4032.63,0.0029,U04
575,2014-04-17,4086.22,4066.82,0.0129,U04
576,2014-04-21,4095.52,4080.3,0.0023,U03
577,2014-04-22,4121.55,4105.36,0.0064,U04
578,2014-04-23,4161.46,4132.06,0.0097,U04
579,2014-04-24,4126.97,4160.9,-0.0083,D04
580,2014-04-25,4148.34,4174.61,0.0052,U04
581,2014-04-28,4075.56,4125.16,-0.0175,D04
582,2014-04-29,4074.4,4091.81,-0.0003,T01
583,2014-04-30,4103.54,4089.51,0.0072,U04
584,2014-05-01,4114.56,4085.19,0.0027,U03
585,2014-05-02,4127.45,4121.25,0.0031,U04
586,2014-05-05,4123.9,4138.63,-0.0009,T01
587,2014-05-06,4138.06,4099.25,0.0034000000000000002,U04
588,2014-05-07,4080.76,4128.22,-0.0138,D04
589,2014-05-08,4067.67,4085.49,-0.0032,D04
590,2014-05-09,4051.5,4053.28,-0.004,D04
591,2014-05-12,4071.87,4043.44,0.005,U04
592,2014-05-13,4143.86,4092.84,0.0177,U04
593,2014-05-14,4130.16,4144.9,-0.0033,D04
594,2014-05-15,4100.63,4122.08,-0.0070999999999999995,D04
595,2014-05-16,4069.29,4096.53,-0.0076,D04
596,2014-05-19,4090.59,4070.35,0.0052,U04
597,2014-05-20,4125.81,4080.33,0.0086,U04
598,2014-05-21,4096.89,4121.11,-0.006999999999999999,D04
599,2014-05-22,4131.54,4105.96,0.0085,U04
600,2014-05-23,4154.34,4136.09,0.0055000000000000005,U04
601,2014-05-27,4185.81,4159.78,0.0076,U04
602,2014-05-28,4237.07,4206.44,0.012199999999999999,U04
603,2014-05-29,4225.07,4234.96,-0.0028000000000000004,D04
604,2014-05-30,4247.95,4238.04,0.0054,U04
605,2014-06-02,4242.62,4251.49,-0.0013,T01
606,2014-06-03,4237.2,4247.96,-0.0013,T01
607,2014-06-04,4234.08,4222.04,-0.0007000000000000001,T01
608,2014-06-05,4251.64,4222.21,0.0040999999999999995,U04
609,2014-06-06,4296.23,4259.12,0.0105,U04
610,2014-06-09,4321.4,4312.76,0.0059,U04
611,2014-06-10,4336.24,4324.35,0.0034000000000000002,U04
612,2014-06-11,4338.0,4329.2,0.0004,U01
613,2014-06-12,4331.93,4322.92,-0.0014000000000000002,T01
614,2014-06-13,4297.63,4323.11,-0.0079,D04
615,2014-06-16,4310.65,4315.31,0.003,U04
616,2014-06-17,4321.1,4303.93,0.0024,U03
617,2014-06-18,4337.23,4316.01,0.0037,U04
618,2014-06-19,4362.84,4341.18,0.0059,U04
619,2014-06-20,4359.33,4370.14,-0.0008,T01
620,2014-06-23,4368.04,4365.37,0.002,U03
621,2014-06-24,4368.68,4368.95,0.0001,T01
622,2014-06-25,4350.35,4367.9,-0.0042,D04
623,2014-06-26,4379.76,4341.82,0.0068000000000000005,U04
624,2014-06-27,4379.05,4379.44,-0.0002,T01
625,2014-06-30,4397.93,4371.8,0.0043,U04
626,2014-07-01,4408.18,4398.37,0.0023,U03
627,2014-07-02,4458.65,4424.71,0.011399999999999999,U04
628,2014-07-03,4457.73,4457.86,-0.0002,T01
629,2014-07-07,4485.93,4472.89,0.0063,U04
630,2014-07-08,4451.53,4477.74,-0.0077,D04
631,2014-07-09,4391.46,4442.87,-0.013500000000000002,D04
632,2014-07-10,4419.03,4403.03,0.0063,U04
633,2014-07-11,4396.2,4352.03,-0.0052,D04
634,2014-07-14,4415.49,4401.05,0.0044,U04
635,2014-07-15,4440.42,4441.39,0.005600000000000001,U04
636,2014-07-16,4416.39,4444.91,-0.0054,D04
637,2014-07-17,4425.97,4446.17,0.0022,U03
638,2014-07-18,4363.45,4411.52,-0.0141,D04
639,2014-07-21,4432.15,4379.94,0.015700000000000002,U04
640,2014-07-22,4424.7,4421.2,-0.0017000000000000001,T01
641,2014-07-23,4456.02,4444.94,0.0070999999999999995,U04
642,2014-07-24,4473.7,4468.16,0.004,U04
643,2014-07-25,4472.11,4481.61,-0.0004,T01
644,2014-07-28,4449.56,4448.06,-0.005,D04
645,2014-07-29,4444.91,4451.12,-0.001,T01
646,2014-07-30,4442.7,4456.07,-0.0005,T01
647,2014-07-31,4462.9,4468.44,0.0045000000000000005,U04
648,2014-08-01,4369.77,4421.29,-0.0209,D04
649,2014-08-04,4352.64,4363.39,-0.0039000000000000003,D04
650,2014-08-05,4383.89,4365.62,0.0072,U04
651,2014-08-06,4352.84,4364.59,-0.0070999999999999995,D04
652,2014-08-07,4355.05,4326.28,0.0005,U01
653,2014-08-08,4334.97,4373.24,-0.0046,D04
654,2014-08-11,4370.9,4340.88,0.0083,U04
655,2014-08-12,4401.33,4387.38,0.006999999999999999,U04
656,2014-08-13,4389.25,4394.69,-0.0027,T01
657,2014-08-14,4434.12,4407.86,0.0102,U04
658,2014-08-15,4453.0,4438.13,0.0043,U04
659,2014-08-18,4464.93,4479.64,0.0027,U03
660,2014-08-19,4508.31,4490.53,0.0097,U04
661,2014-08-20,4527.51,4514.26,0.0043,U04
662,2014-08-21,4526.48,4517.75,-0.0002,T01
663,2014-08-22,4532.1,4526.72,0.0012,U02
664,2014-08-25,4538.55,4534.87,0.0014000000000000002,U02
665,2014-08-26,4557.35,4563.72,0.0040999999999999995,U04
666,2014-08-27,4570.64,4563.81,0.0029,U04
667,2014-08-28,4569.62,4574.35,-0.0002,T01
668,2014-08-29,4557.69,4552.55,-0.0026,T01
669,2014-09-02,4580.27,4571.76,0.005,U04
670,2014-09-03,4598.19,4592.42,0.0039000000000000003,U04
671,2014-09-04,4572.56,4610.14,-0.005600000000000001,D04
672,2014-09-05,4562.29,4581.52,-0.0022,T01
673,2014-09-08,4582.9,4560.63,0.0045000000000000005,U04
674,2014-09-09,4592.28,4579.06,0.002,U03
675,2014-09-10,4552.28,4588.83,-0.0087,D04
676,2014-09-11,4586.52,4554.15,0.0075,U04
677,2014-09-12,4591.81,4567.64,0.0012,U02
678,2014-09-15,4567.6,4588.77,-0.0053,D04
679,2014-09-16,4518.9,4567.45,-0.010700000000000001,D04
680,2014-09-17,4552.76,4502.11,0.0075,U04
681,2014-09-18,4562.19,4553.96,0.0021,U03
682,2014-09-19,4593.43,4575.74,0.0068000000000000005,U04
683,2014-09-22,4579.79,4606.13,-0.003,D04
684,2014-09-23,4527.69,4568.45,-0.011399999999999999,D04
685,2014-09-24,4508.69,4511.32,-0.0042,D04
686,2014-09-25,4555.22,4514.92,0.0103,U04
687,2014-09-26,4466.75,4540.82,-0.0194,D04
688,2014-09-29,4512.19,4476.48,0.0102,U04
689,2014-09-30,4505.85,4465.84,-0.0014000000000000002,T01
690,2014-10-01,4493.39,4512.64,-0.0028000000000000004,D04
691,2014-10-02,4422.09,4486.65,-0.0159,D04
692,2014-10-03,4430.19,4421.25,0.0018,U03
693,2014-10-06,4475.62,4456.81,0.0103,U04
694,2014-10-07,4454.8,4492.4,-0.004699999999999999,D04
695,2014-10-08,4385.2,4433.91,-0.015600000000000001,D04
696,2014-10-09,4468.59,4385.7,0.019,U04
697,2014-10-10,4378.34,4458.29,-0.0202,D04
698,2014-10-13,4276.24,4354.63,-0.0233,D04
699,2014-10-14,4213.66,4274.9,-0.0146,D04
700,2014-10-15,4227.17,4246.23,0.0032,U04
701,2014-10-16,4215.32,4154.1,-0.0028000000000000004,D04
702,2014-10-17,4217.39,4133.25,0.0005,U01
703,2014-10-20,4258.44,4275.09,0.0097,U04
704,2014-10-21,4316.07,4254.16,0.013500000000000002,U04
705,2014-10-22,4419.48,4359.17,0.024,U04
706,2014-10-23,4382.85,4429.16,-0.0083,D04
707,2014-10-24,4452.79,4427.44,0.016,U04
708,2014-10-27,4483.72,4459.46,0.0069,U04
709,2014-10-28,4485.93,4469.02,0.0005,U01
710,2014-10-29,4564.29,4505.73,0.0175,U04
711,2014-10-30,4549.23,4551.37,-0.0033,D04
712,2014-10-31,4566.14,4532.1,0.0037,U04
713,2014-11-03,4630.74,4639.45,0.0141,U04
714,2014-11-04,4638.91,4633.71,0.0018,U03
715,2014-11-05,4623.64,4623.77,-0.0033,D04
716,2014-11-06,4620.72,4649.47,-0.0006,T01
717,2014-11-07,4638.47,4616.78,0.0038,U04
718,2014-11-10,4632.53,4636.89,-0.0013,T01
719,2014-11-11,4651.62,4635.1,0.0040999999999999995,U04
720,2014-11-12,4660.56,4649.19,0.0019,U03
721,2014-11-13,4675.14,4644.63,0.0031,U04
722,2014-11-14,4680.14,4681.56,0.0011,U02
723,2014-11-17,4688.54,4679.85,0.0018,U03
724,2014-11-18,4671.0,4678.44,-0.0037,D04
725,2014-11-19,4702.44,4674.84,0.0067,U04
726,2014-11-20,4675.71,4694.78,-0.005699999999999999,D04
727,2014-11-21,4701.87,4655.2,0.005600000000000001,U04
728,2014-11-24,4712.97,4751.01,0.0024,U03
729,2014-11-25,4754.89,4725.17,0.0089,U04
730,2014-11-26,4758.25,4762.39,0.0007000000000000001,U01
731,2014-11-28,4787.32,4760.23,0.0060999999999999995,U04
732,2014-12-01,4791.63,4797.1,0.0009,U01
733,2014-12-02,4727.35,4777.73,-0.0134,D04
734,2014-12-03,4755.81,4732.97,0.006,U04
735,2014-12-04,4774.47,4761.31,0.0039000000000000003,U04
736,2014-12-05,4769.44,4772.0,-0.0011,T01
737,2014-12-08,4780.76,4776.57,0.0024,U03
738,2014-12-09,4740.69,4769.76,-0.0084,D04
739,2014-12-10,4766.47,4685.2,0.0054,U04
740,2014-12-11,4684.02,4754.42,-0.0173,D04
741,2014-12-12,4708.16,4704.65,0.0052,U04
742,2014-12-15,4653.6,4665.35,-0.0116,D04
743,2014-12-16,4605.16,4679.67,-0.0104,D04
744,2014-12-17,4547.83,4572.79,-0.0124,D04
745,2014-12-18,4644.31,4556.9,0.0212,U04
746,2014-12-19,4748.4,4712.39,0.022400000000000003,U04
747,2014-12-22,4765.38,4752.6,0.0036,U04
748,2014-12-23,4781.42,4759.04,0.0034000000000000002,U04
749,2014-12-24,4765.42,4798.03,-0.0033,D04
750,2014-12-26,4773.47,4770.12,0.0017000000000000001,U03
751,2014-12-29,4806.86,4788.06,0.006999999999999999,U04
752,2014-12-30,4806.91,4801.26,0.0,T01
753,2014-12-31,4777.44,4793.61,-0.0060999999999999995,D04
754,2015-01-02,4736.05,4790.53,-0.0087,D04
755,2015-01-05,4726.81,4760.24,-0.002,T01
756,2015-01-06,4652.57,4700.34,-0.015700000000000002,D04
757,2015-01-07,4592.74,4666.85,-0.0129,D04
758,2015-01-08,4650.47,4626.84,0.0126,U04
759,2015-01-09,4736.19,4689.54,0.0184,U04
760,2015-01-12,4704.07,4744.47,-0.0068000000000000005,D04
761,2015-01-13,4664.71,4714.07,-0.0084,D04
762,2015-01-14,4661.5,4708.74,-0.0007000000000000001,T01
763,2015-01-15,4639.32,4610.76,-0.0048,D04
764,2015-01-16,4570.82,4657.46,-0.0148,D04
765,2015-01-20,4634.38,4566.38,0.0139,U04
766,2015-01-21,4654.85,4655.84,0.0044,U04
767,2015-01-22,4667.42,4641.95,0.0027,U03
768,2015-01-23,4750.4,4690.93,0.0178,U04
769,2015-01-26,4757.88,4748.19,0.0016,U02
770,2015-01-27,4771.76,4752.36,0.0029,U04
771,2015-01-28,4681.5,4698.23,-0.0189,D04
772,2015-01-29,4637.99,4740.69,-0.009300000000000001,D04
773,2015-01-30,4683.41,4635.73,0.0098,U04
774,2015-02-02,4635.24,4671.2,-0.0103,D04
775,2015-02-03,4676.69,4650.6,0.0089,U04
776,2015-02-04,4727.74,4693.25,0.0109,U04
777,2015-02-05,4716.7,4699.81,-0.0023,T01
778,2015-02-06,4765.1,4729.65,0.0103,U04
779,2015-02-09,4744.4,4768.85,-0.0043,D04
780,2015-02-10,4726.01,4723.73,-0.0039000000000000003,D04
781,2015-02-11,4787.65,4754.62,0.013000000000000001,U04
782,2015-02-12,4801.18,4788.37,0.0028000000000000004,U04
783,2015-02-13,4857.61,4828.08,0.0118,U04
784,2015-02-17,4893.84,4869.73,0.0075,U04
785,2015-02-18,4899.27,4889.98,0.0011,U02
786,2015-02-19,4906.36,4890.84,0.0014000000000000002,U02
787,2015-02-20,4924.7,4901.51,0.0037,U04
788,2015-02-23,4955.97,4919.78,0.0063,U04
789,2015-02-24,4960.97,4953.1,0.001,U02
790,2015-02-25,4968.12,4956.21,0.0014000000000000002,U02
791,2015-02-26,4967.14,4960.36,-0.0002,T01
792,2015-02-27,4987.89,4969.27,0.0042,U04
793,2015-03-02,4963.53,4985.03,-0.0049,D04
794,2015-03-03,5008.1,4973.43,0.009000000000000001,U04
795,2015-03-04,4979.9,4990.7,-0.005600000000000001,D04
796,2015-03-05,4967.14,4961.24,-0.0026,T01
797,2015-03-06,4982.81,4979.95,0.0032,U04
798,2015-03-09,4927.37,4967.24,-0.0111,D04
799,2015-03-10,4942.44,4936.08,0.0031,U04
800,2015-03-11,4859.8,4899.51,-0.0167,D04
801,2015-03-12,4849.94,4866.94,-0.002,T01
802,2015-03-13,4893.29,4853.98,0.0089,U04
803,2015-03-16,4871.76,4885.54,-0.0044,D04
804,2015-03-17,4929.51,4897.27,0.011899999999999999,U04
805,2015-03-18,4937.44,4912.65,0.0016,U02
806,2015-03-19,4982.83,4926.83,0.0092,U04
807,2015-03-20,4992.38,4982.02,0.0019,U03
808,2015-03-23,5026.42,5033.47,0.0068000000000000005,U04
809,2015-03-24,5010.97,5020.6,-0.0031,D04
810,2015-03-25,4994.73,5010.1,-0.0032,D04
811,2015-03-26,4876.52,5002.83,-0.023700000000000002,D04
812,2015-03-27,4863.36,4835.72,-0.0027,T01
813,2015-03-30,4891.22,4863.74,0.005699999999999999,U04
814,2015-03-31,4947.44,4921.78,0.0115,U04
815,2015-04-01,4900.88,4925.91,-0.009399999999999999,D04
816,2015-04-02,4880.23,4894.36,-0.0042,D04
817,2015-04-06,4886.94,4885.41,0.0014000000000000002,U02
818,2015-04-07,4917.32,4855.94,0.0062,U04
819,2015-04-08,4910.23,4917.5,-0.0014000000000000002,T01
820,2015-04-09,4950.82,4914.15,0.0083,U04
821,2015-04-10,4974.56,4950.84,0.0048,U04
822,2015-04-13,4995.98,4977.03,0.0043,U04
823,2015-04-14,4988.25,5001.56,-0.0015,T01
824,2015-04-15,4977.29,4988.82,-0.0022,T01
825,2015-04-16,5011.02,4992.62,0.0068000000000000005,U04
826,2015-04-17,5007.79,4999.36,-0.0006,T01
827,2015-04-20,4931.81,4966.11,-0.0152,D04
828,2015-04-21,4994.6,4958.07,0.0127,U04
829,2015-04-22,5014.1,5023.96,0.0039000000000000003,U04
830,2015-04-23,5035.17,5026.57,0.0042,U04
831,2015-04-24,5056.06,5020.22,0.0040999999999999995,U04
832,2015-04-27,5092.09,5096.34,0.0070999999999999995,U04
833,2015-04-28,5060.25,5104.36,-0.0063,D04
834,2015-04-29,5055.42,5063.26,-0.001,T01
835,2015-04-30,5023.64,5028.45,-0.0063,D04
836,2015-05-01,4941.42,4996.99,-0.016399999999999998,D04
837,2015-05-04,5005.39,4966.32,0.0129,U04
838,2015-05-05,5016.93,5018.35,0.0023,U03
839,2015-05-06,4939.33,5000.19,-0.0155,D04
840,2015-05-07,4919.64,4956.7,-0.004,D04
841,2015-05-08,4945.54,4917.75,0.0053,U04
842,2015-05-11,5003.55,4991.63,0.011699999999999999,U04
843,2015-05-12,4993.57,5003.26,-0.002,T01
844,2015-05-13,4976.19,4966.44,-0.0034999999999999996,D04
845,2015-05-14,4981.69,4991.42,0.0011,U02
846,2015-05-15,5050.8,5016.68,0.0139,U04
847,2015-05-18,5048.29,5059.15,-0.0005,T01
848,2015-05-19,5078.44,5040.92,0.006,U04
849,2015-05-20,5070.03,5080.44,-0.0017000000000000001,T01
850,2015-05-21,5071.74,5072.44,0.0003,T01
851,2015-05-22,5090.79,5065.94,0.0038,U04
852,2015-05-26,5089.36,5085.39,-0.0003,T01
853,2015-05-27,5032.75,5076.91,-0.0111,D04
854,2015-05-28,5106.59,5047.86,0.0147,U04
855,2015-05-29,5097.98,5096.34,-0.0017000000000000001,T01
856,2015-06-01,5070.02,5093.1,-0.0055000000000000005,D04
857,2015-06-02,5082.93,5094.94,0.0025,U03
858,2015-06-03,5076.52,5063.47,-0.0013,T01
859,2015-06-04,5099.23,5098.48,0.0045000000000000005,U04
860,2015-06-05,5059.12,5078.22,-0.0079,D04
861,2015-06-08,5068.46,5057.04,0.0018,U03
862,2015-06-09,5021.63,5066.65,-0.0092,D04
863,2015-06-10,5013.86,5013.13,-0.0015,T01
864,2015-06-11,5076.69,5029.41,0.0125,U04
865,2015-06-12,5082.51,5088.26,0.0011,U02
866,2015-06-15,5051.1,5060.24,-0.0062,D04
867,2015-06-16,5029.97,5011.79,-0.0042,D04
868,2015-06-17,5055.55,5023.58,0.0051,U04
869,2015-06-18,5064.88,5067.68,0.0018,U03
870,2015-06-19,5132.95,5082.06,0.0134,U04
871,2015-06-22,5117.0,5139.77,-0.0031,D04
872,2015-06-23,5153.97,5147.87,0.0072,U04
873,2015-06-24,5160.1,5161.68,0.0012,U02
874,2015-06-25,5122.41,5151.38,-0.0073,D04
875,2015-06-26,5112.19,5139.48,-0.002,T01
876,2015-06-29,5080.51,5113.26,-0.0062,D04
877,2015-06-30,4958.47,5021.21,-0.024,D04
878,2015-07-01,4986.87,5000.15,0.005699999999999999,U04
879,2015-07-02,5013.12,5029.05,0.0053,U04
880,2015-07-06,5009.21,5024.3,-0.0008,T01
881,2015-07-07,4991.94,4963.8,-0.0034000000000000002,D04
882,2015-07-08,4997.46,4993.76,0.0011,U02
883,2015-07-09,4909.76,4953.98,-0.0175,D04
884,2015-07-10,4922.4,4976.15,0.0026,U03
885,2015-07-13,4997.7,4981.24,0.015300000000000001,U04
886,2015-07-14,5071.51,5037.27,0.0148,U04
887,2015-07-15,5104.89,5077.12,0.0066,U04
888,2015-07-16,5098.94,5111.11,-0.0012,T01
889,2015-07-17,5163.18,5138.18,0.0126,U04
890,2015-07-20,5210.14,5196.11,0.0091,U04
891,2015-07-21,5218.86,5223.18,0.0017000000000000001,U03
892,2015-07-22,5208.12,5219.2,-0.0021,T01
893,2015-07-23,5171.77,5146.03,-0.006999999999999999,D04
894,2015-07-24,5146.41,5180.33,-0.0049,D04
895,2015-07-27,5088.63,5166.91,-0.011200000000000002,D04
896,2015-07-28,5039.78,5055.92,-0.0096,D04
897,2015-07-29,5089.21,5063.44,0.0098,U04
898,2015-07-30,5111.73,5097.86,0.0044,U04
899,2015-07-31,5128.78,5100.3,0.0033,U04
900,2015-08-03,5128.28,5148.18,-0.0001,T01
901,2015-08-04,5115.38,5134.34,-0.0025,T01
902,2015-08-05,5105.55,5110.96,-0.0019,T01
903,2015-08-06,5139.94,5132.77,0.0067,U04
904,2015-08-07,5056.44,5146.62,-0.016200000000000003,D04
905,2015-08-10,5043.54,5043.97,-0.0026,T01
906,2015-08-11,5101.8,5081.72,0.0116,U04
907,2015-08-12,5036.79,5069.16,-0.0127,D04
908,2015-08-13,5044.39,4994.52,0.0015,U02
909,2015-08-14,5033.56,5050.94,-0.0021,T01
910,2015-08-17,5048.23,5025.92,0.0029,U04
911,2015-08-18,5091.7,5032.34,0.0086,U04
912,2015-08-19,5059.35,5082.18,-0.0064,D04
913,2015-08-20,5019.05,5039.03,-0.008,D04
914,2015-08-21,4877.49,4973.49,-0.0282,D04
915,2015-08-24,4706.04,4801.04,-0.0352,D04
916,2015-08-25,4526.25,4351.61,-0.0382,D04
917,2015-08-26,4506.49,4687.27,-0.0044,D04
918,2015-08-27,4697.54,4633.51,0.0424,U04
919,2015-08-28,4812.71,4761.05,0.0245,U04
920,2015-08-31,4828.32,4792.11,0.0032,U04
921,2015-09-01,4776.51,4798.68,-0.010700000000000001,D04
922,2015-09-02,4636.1,4673.61,-0.0294,D04
923,2015-09-03,4749.98,4704.42,0.0246,U04
924,2015-09-04,4733.5,4763.1,-0.0034999999999999996,D04
925,2015-09-08,4683.92,4670.35,-0.0105,D04
926,2015-09-09,4811.93,4769.72,0.0273,U04
927,2015-09-10,4756.53,4856.27,-0.0115,D04
928,2015-09-11,4796.25,4749.96,0.0084,U04
929,2015-09-14,4822.34,4770.73,0.0054,U04
930,2015-09-15,4805.76,4831.98,-0.0034000000000000002,D04
931,2015-09-16,4860.52,4819.32,0.011399999999999999,U04
932,2015-09-17,4889.24,4860.44,0.0059,U04
933,2015-09-18,4893.95,4884.11,0.001,U02
934,2015-09-21,4827.23,4828.71,-0.013600000000000001,D04
935,2015-09-22,4828.95,4851.98,0.0004,U01
936,2015-09-23,4756.72,4762.29,-0.015,D04
937,2015-09-24,4752.74,4764.69,-0.0008,T01
938,2015-09-25,4734.48,4717.89,-0.0038,D04
939,2015-09-28,4686.5,4782.41,-0.0101,D04
940,2015-09-29,4543.97,4665.06,-0.0304,D04
941,2015-09-30,4517.32,4551.04,-0.0059,D04
942,2015-10-01,4620.16,4574.38,0.022799999999999997,U04
943,2015-10-02,4627.08,4624.46,0.0015,U02
944,2015-10-05,4707.77,4566.13,0.0174,U04
945,2015-10-06,4781.26,4742.13,0.015600000000000001,U04
946,2015-10-07,4748.36,4767.63,-0.0069,D04
947,2015-10-08,4791.15,4775.05,0.009000000000000001,U04
948,2015-10-09,4810.79,4775.06,0.0040999999999999995,U04
949,2015-10-12,4830.47,4817.28,0.0040999999999999995,U04
950,2015-10-13,4838.64,4839.79,0.0017000000000000001,U03
951,2015-10-14,4796.61,4809.24,-0.0087,D04
952,2015-10-15,4782.85,4801.35,-0.0029,D04
953,2015-10-16,4870.1,4799.43,0.0182,U04
954,2015-10-19,4886.69,4872.36,0.0034000000000000002,U04
955,2015-10-20,4905.47,4873.54,0.0038,U04
956,2015-10-21,4880.97,4900.02,-0.005,D04
957,2015-10-22,4840.12,4903.98,-0.0084,D04
958,2015-10-23,4920.05,4875.96,0.0165,U04
959,2015-10-26,5031.86,5024.38,0.0227,U04
960,2015-10-27,5034.7,5030.8,0.0006,U01
961,2015-10-28,5030.15,5018.99,-0.0009,T01
962,2015-10-29,5095.69,5040.38,0.013000000000000001,U04
963,2015-10-30,5074.27,5071.04,-0.0042,D04
964,2015-11-02,5053.75,5079.76,-0.004,D04
965,2015-11-03,5127.15,5065.64,0.014499999999999999,U04
966,2015-11-04,5145.13,5114.31,0.0034999999999999996,U04
967,2015-11-05,5142.48,5155.62,-0.0005,T01
968,2015-11-06,5127.74,5144.15,-0.0029,D04
969,2015-11-09,5147.12,5124.04,0.0038,U04
970,2015-11-10,5095.3,5128.94,-0.0101,D04
971,2015-11-11,5083.24,5068.55,-0.0024,T01
972,2015-11-12,5067.02,5098.12,-0.0032,D04
973,2015-11-13,5005.08,5043.1,-0.012199999999999999,D04
974,2015-11-16,4927.88,4980.86,-0.0154,D04
975,2015-11-17,4984.62,4916.14,0.0115,U04
976,2015-11-18,4986.02,4991.71,0.0003,T01
977,2015-11-19,5075.2,5004.6,0.0179,U04
978,2015-11-20,5073.64,5078.68,-0.0003,T01
979,2015-11-23,5104.92,5096.96,0.0062,U04
980,2015-11-24,5102.48,5106.72,-0.0005,T01
981,2015-11-25,5102.81,5070.66,0.0001,T01
982,2015-11-27,5116.14,5106.87,0.0026,U03
983,2015-11-30,5127.52,5121.93,0.0022,U03
