,P_score,predict,real,stock_name,stock_code,Date,Nasdaq
0,81.34,P0,M0,인트로메딕,150840,2020-08-20,D04
0,80.95,P0,M0,아이텍,119830,2020-08-20,D04
0,100.0,P0,P0,미래나노텍,095500,2020-08-19,U04
0,91.12,P0,M0,삼화전기,009470,2020-08-19,U04
0,87.22,P0,P0,슈프리마,236200,2020-08-19,U04
0,86.41,P0,P0,동화기업,025900,2020-08-19,U04
0,83.33,P0,M0,메가스터디교육,215200,2020-08-19,U04
0,88.55,P0,M0,SCI평가정보,036120,2020-08-18,U04
0,87.99,P0,M0,현대백화점,069960,2020-08-18,U04
0,87.88,P0,M0,세운메디칼,100700,2020-08-18,U04
0,85.56,P0,M0,파워넷,037030,2020-08-18,U04
0,82.71,P0,M0,골프존뉴딘홀딩스,121440,2020-08-18,U04
0,85.25,P0,M0,영원무역홀딩스,009970,2020-08-14,U03
0,84.18,P0,P0,현대글로비스,086280,2020-08-14,U03
0,79.99,P0,M0,CJ대한통운,000120,2020-08-14,U03
0,79.88,P0,P0,포비스티앤씨,016670,2020-08-14,U03
0,73.08,P0,P0,대주산업,003310,2020-08-14,U03
0,93.3,P0,P0,화성산업,002460,2020-08-13,U04
0,88.41,P0,P0,켐온,217600,2020-08-13,U04
0,84.49,P0,P0,디와이피엔에프,104460,2020-08-13,U04
0,80.26,P0,M0,이노션,214320,2020-08-13,U04
0,80.18,P0,M0,피앤이솔루션,131390,2020-08-13,U04
0,100.0,P0,M0,원익큐브,014190,2020-08-12,D04
0,100.0,P0,M0,SBS콘텐츠허브,046140,2020-08-12,D04
0,90.56,P0,P0,오리온홀딩스,001800,2020-08-12,D04
0,87.96,P0,M0,라이브파이낸셜,036170,2020-08-12,D04
0,85.68,P0,P0,제닉,123330,2020-08-12,D04
0,91.61,P0,M0,셀트리온제약,068760,2020-08-11,D04
0,85.68,P0,M0,티씨케이,064760,2020-08-11,D04
0,81.98,P0,P0,바텍,043150,2020-08-11,D04
0,81.61,P0,P0,삼본전자,111870,2020-08-11,D04
0,75.02,P0,M0,YBM넷,057030,2020-08-11,D04
0,100.0,P0,K0,진양폴리,010640,2020-08-10,D04
0,82.97,P0,M0,링네트,042500,2020-08-10,D04
0,82.15,P0,K0,혜인,003010,2020-08-10,D04
0,81.13,P0,P0,제이스텍,090470,2020-08-10,D04
0,80.75,P0,M0,율호,072770,2020-08-10,D04
0,100.0,P0,M0,유니퀘스트,077500,2020-08-07,U04
0,83.86,P0,P0,신진에스엠,138070,2020-08-07,U04
0,82.33,P0,M0,LS ELECTRIC,010120,2020-08-07,U04
0,82.12,P0,M0,콤텍시스템,031820,2020-08-07,U04
0,81.3,P0,M0,휠라홀딩스,081660,2020-08-07,U04
0,88.43,P0,P0,한진,002320,2020-08-06,U04
0,85.68,P0,M0,코리아써키트,007810,2020-08-06,U04
0,83.39,P0,M0,디와이파워,210540,2020-08-06,U04
0,80.0,P0,M0,올릭스,226950,2020-08-06,U04
0,78.38,P0,P0,피앤이솔루션,131390,2020-08-06,U04
0,81.7,P0,P0,동성제약,002210,2020-08-05,U04
0,81.01,P0,P0,세보엠이씨,011560,2020-08-05,U04
0,76.51,P0,M0,액션스퀘어,205500,2020-08-05,U04
0,75.97,P0,K0,조아제약,034940,2020-08-05,U04
0,75.17,P0,P0,대양금속,009190,2020-08-05,U04
0,85.05,P0,P0,코스맥스비티아이,044820,2020-08-04,U04
0,84.92,P0,P0,에스원,012750,2020-08-04,U04
0,83.09,P0,M0,SFA반도체,036540,2020-08-04,U04
0,80.0,P0,M0,탑엔지니어링,065130,2020-08-04,U04
0,75.06,P0,P0,동국제강,001230,2020-08-04,U04
0,100.0,P0,M0,한양이엔지,045100,2020-08-03,U04
0,88.43,P0,M0,리드코프,012700,2020-08-03,U04
0,80.68,P0,K0,뉴파워프라즈마,144960,2020-08-03,U04
0,77.51,P0,P0,멕아이씨에스,058110,2020-08-03,U04
0,76.21,P0,M0,알파홀딩스,117670,2020-08-03,U04
0,87.51,P0,P0,라이브플렉스,050120,2020-07-31,U04
0,87.21,P0,P0,삼성SDI,006400,2020-07-31,U04
0,82.48,P0,M0,KG동부제철,016380,2020-07-31,U04
0,75.23,P0,P1,상아프론테크,089980,2020-07-31,U04
0,73.26,P0,M0,아이센스,099190,2020-07-31,U04
0,87.87,P0,M0,헝셩그룹,900270,2020-07-30,U04
0,81.42,P0,M0,SK렌터카,068400,2020-07-30,U04
0,80.74,P0,M0,라이브플렉스,050120,2020-07-30,U04
0,75.93,P0,M0,텔콘RF제약,200230,2020-07-30,U04
0,75.74,P0,M0,JB금융지주,175330,2020-07-30,U04
0,92.68,P0,M0,동원시스템즈,014820,2020-07-29,D04
0,78.16,P0,K0,코오롱글로벌,003070,2020-07-29,D04
0,76.38,P0,K0,피앤씨테크,237750,2020-07-29,D04
0,75.8,P0,K0,엑스큐어,070300,2020-07-29,D04
0,75.1,P0,P0,코스나인,082660,2020-07-29,D04
0,100.0,P0,P0,한국콜마,161890,2020-07-28,U04
0,87.11,P0,M0,제이씨케미칼,137950,2020-07-28,U04
0,85.74,P0,M0,F&F,007700,2020-07-28,U04
0,83.11,P0,P0,엔에스쇼핑,138250,2020-07-28,U04
0,82.75,P0,M0,KC코트렐,119650,2020-07-28,U04
0,85.68,P0,P0,리드코프,012700,2020-07-27,D04
0,84.95,P0,P0,제주반도체,080220,2020-07-27,D04
0,84.06,P0,M0,위닉스,044340,2020-07-27,D04
0,82.75,P0,P0,알에프텍,061040,2020-07-27,D04
0,81.37,P0,P0,코디,080530,2020-07-27,D04
0,100.0,P0,M0,액트로,290740,2020-07-24,D04
0,88.95,P0,M0,코리아나,027050,2020-07-24,D04
0,87.97,P0,P0,IHQ,003560,2020-07-24,D04
0,82.44,P0,K0,네오팜,092730,2020-07-24,D04
0,80.09,P0,P0,미래컴퍼니,049950,2020-07-24,D04
0,100.0,P0,P0,액트로,290740,2020-07-23,U03
0,88.98,P0,M0,유비쿼스,264450,2020-07-23,U03
0,86.58,P0,M0,네오위즈,095660,2020-07-23,U03
0,78.79,P0,P0,테스나,131970,2020-07-23,U03
0,77.15,P0,M0,ITX-AI,099520,2020-07-23,U03
0,100.0,P0,M0,유비쿼스,264450,2020-07-22,D04
0,89.71,P0,M0,슈프리마,236200,2020-07-22,D04
0,86.31,P0,M0,메리츠증권,008560,2020-07-22,D04
0,86.25,P0,P0,한솔케미칼,014680,2020-07-22,D04
0,82.97,P0,M0,테스나,131970,2020-07-22,D04
0,87.4,P0,M0,와이솔,122990,2020-07-21,U04
0,86.92,P0,M0,SBI인베스트먼트,019550,2020-07-21,U04
0,86.16,P0,M0,네오팜,092730,2020-07-21,U04
0,84.95,P0,P0,호텔신라,008770,2020-07-21,U04
0,80.0,P0,M0,종근당홀딩스,001630,2020-07-21,U04
0,100.0,P0,M0,세원셀론텍,091090,2020-07-20,U04
0,100.0,P0,K0,동우팜투테이블,088910,2020-07-20,U04
0,87.8,P0,K0,영원무역,111770,2020-07-20,U04
0,86.21,P0,M0,와이엔텍,067900,2020-07-20,U04
0,86.09,P0,M0,하림,136480,2020-07-20,U04
0,87.96,P0,P0,KTB투자증권,030210,2020-07-17,D04
0,86.86,P0,K0,녹십자셀,031390,2020-07-17,D04
0,84.73,P0,M0,UCI,038340,2020-07-17,D04
0,80.04,P0,P1,오킨스전자,080580,2020-07-17,D04
0,73.84,P0,M0,아이큐어,175250,2020-07-17,D04
0,85.68,P0,K0,우성사료,006980,2020-07-16,U04
0,83.29,P0,M0,보령제약,003850,2020-07-16,U04
0,81.38,P0,M0,헬릭스미스,084990,2020-07-16,U04
0,80.47,P0,M0,한국정보공학,039740,2020-07-16,U04
0,76.24,P0,M0,대정화금,120240,2020-07-16,U04
0,100.0,P0,P0,ISC,095340,2020-07-15,U04
0,86.92,P0,M0,로지시스,067730,2020-07-15,U04
0,81.85,P0,M0,CJ ENM,035760,2020-07-15,U04
0,77.42,P0,P0,티사이언티픽,057680,2020-07-15,U04
0,77.27,P0,M0,아세아텍,050860,2020-07-15,U04
0,100.0,P0,K0,쎌마테라퓨틱스,015540,2020-07-14,D04
