,Date,stock_name,today_win,today_lose,tomorrow_win,tomorrow_lose,day2_win,day2_lose,real_profit,Nasdaq
0,2020-09-28,풍국주정,1.0,0.0,0.0,0.0,0.0,0.0,0.02977667493796526,U04
0,2020-09-25,대아티아이,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-09-25,신풍제약,0.0,1.0,0.0,0.0,0.0,0.0,-0.12258064516129032,U04
0,2020-09-25,현대바이오랜드,0.0,0.0,1.0,0.0,0.0,0.0,0.05470459518599562,U04
0,2020-09-25,아이씨디,0.0,0.0,1.0,0.0,0.0,0.0,0.033003300330033,U04
0,2020-09-25,코스맥스엔비티,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-09-24,코메론,0.0,1.0,0.0,0.0,0.0,0.0,-0.03687150837988827,D04
0,2020-09-24,영원무역홀딩스,0.0,1.0,0.0,0.0,0.0,0.0,-0.05906040268456376,D04
0,2020-09-24,KT서브마린,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-09-24,인지컨트롤스,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-09-24,LG하우시스,0.0,0.0,0.0,0.0,0.0,1.0,-0.008928571428571428,D04
0,2020-09-23,이엑스티,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-09-23,모나리자,0.0,0.0,0.0,0.0,0.0,1.0,-0.03898635477582846,U04
0,2020-09-23,엔케이,0.0,0.0,0.0,0.0,0.0,1.0,-0.03942307692307692,U04
0,2020-09-23,오리온,0.0,0.0,0.0,0.0,0.0,1.0,-0.058823529411764705,U04
0,2020-09-23,신세계,0.0,0.0,0.0,0.0,0.0,1.0,-0.02158273381294964,U04
0,2020-09-22,삼영엠텍,0.0,1.0,0.0,0.0,0.0,0.0,-0.05745062836624776,T01
0,2020-09-22,GST,0.0,0.0,0.0,0.0,0.0,1.0,-0.058823529411764705,T01
0,2020-09-22,혜인,0.0,1.0,0.0,0.0,0.0,0.0,-0.031007751937984496,T01
0,2020-09-22,민앤지,0.0,0.0,0.0,0.0,0.0,1.0,-0.035256410256410256,T01
0,2020-09-22,에프에스티,0.0,0.0,1.0,0.0,0.0,0.0,0.022321428571428572,T01
0,2020-09-21,스페코,0.0,1.0,0.0,0.0,0.0,0.0,-0.056308654848800835,D04
0,2020-09-21,갤럭시아에스엠,0.0,0.0,0.0,0.0,0.0,1.0,-0.017543859649122806,D04
0,2020-09-21,크라운해태홀딩스,0.0,0.0,0.0,0.0,1.0,0.0,0.01,D04
0,2020-09-21,토비스,0.0,0.0,0.0,0.0,0.0,1.0,-0.020558002936857563,D04
0,2020-09-21,이화전기,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-09-18,씨에스윈드,0.0,0.0,1.0,0.0,0.0,0.0,0.08,D04
0,2020-09-18,네스엠,0.0,0.0,0.0,0.0,0.0,1.0,-0.13852813852813853,D04
0,2020-09-18,한올바이오파마,0.0,0.0,0.0,0.0,0.0,1.0,-0.10040160642570281,D04
0,2020-09-18,한국주철관,0.0,0.0,0.0,0.0,0.0,1.0,-0.04597701149425287,D04
0,2020-09-18,씨앤지하이테크,0.0,0.0,0.0,0.0,0.0,1.0,-0.020316027088036117,D04
0,2020-09-17,화성밸브,0.0,1.0,0.0,0.0,0.0,0.0,-0.06535947712418301,D04
0,2020-09-17,장원테크,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-09-17,율호,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-09-17,유나이티드제약,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-09-17,와이지-원,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-09-16,루미마이크로,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-09-16,동국S&C,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-09-16,세화피앤씨,0.0,0.0,0.0,0.0,0.0,1.0,-0.05336426914153132,U04
0,2020-09-16,디지캡,0.0,0.0,0.0,0.0,0.0,1.0,-0.03125,U04
0,2020-09-16,상상인,0.0,0.0,0.0,0.0,1.0,0.0,0.01,U04
0,2020-09-15,KG케미칼,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-09-15,동서,0.0,0.0,0.0,0.0,0.0,1.0,-0.04679376083188908,U04
0,2020-09-15,녹십자랩셀,1.0,0.0,0.0,0.0,0.0,0.0,0.012727272727272728,U04
0,2020-09-15,HMM,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-09-15,우리들제약,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-09-14,선데이토즈,0.0,0.0,0.0,0.0,0.0,1.0,-0.02208835341365462,D04
0,2020-09-14,대원전선,0.0,0.0,0.0,0.0,0.0,1.0,-0.00966183574879227,D04
0,2020-09-14,유테크,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-09-14,효성,0.0,0.0,1.0,0.0,0.0,0.0,0.012836970474967908,D04
0,2020-09-14,이라이콤,0.0,0.0,0.0,0.0,1.0,0.0,0.01,D04
0,2020-09-11,휴메딕스,0.0,0.0,0.0,0.0,0.0,1.0,-0.016100178890876567,D04
0,2020-09-11,OQP,0.0,0.0,0.0,0.0,0.0,1.0,-0.02564102564102564,D04
0,2020-09-11,나노캠텍,0.0,0.0,0.0,0.0,1.0,0.0,0.01,D04
0,2020-09-11,세코닉스,0.0,0.0,1.0,0.0,0.0,0.0,0.08,D04
0,2020-09-11,SK디앤디,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-09-10,라이브플렉스,0.0,0.0,0.0,0.0,0.0,1.0,0.0,U04
0,2020-09-10,아모레퍼시픽,0.0,0.0,0.0,0.0,0.0,1.0,0.0,U04
0,2020-09-10,스페코,0.0,1.0,0.0,0.0,0.0,0.0,-0.03669724770642202,U04
0,2020-09-10,필옵틱스,0.0,0.0,1.0,0.0,0.0,0.0,0.024305555555555556,U04
0,2020-09-10,크라운해태홀딩스,1.0,0.0,0.0,0.0,0.0,0.0,0.013993541442411194,U04
0,2020-09-09,오텍,0.0,0.0,0.0,0.0,1.0,0.0,0.01,D04
0,2020-09-09,JTC,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-09-09,한솔홈데코,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-09-09,기아차,0.0,0.0,0.0,0.0,1.0,0.0,0.01,D04
0,2020-09-09,파커스,0.0,0.0,1.0,0.0,0.0,0.0,0.019332161687170474,D04
0,2020-09-08,키움증권,0.0,0.0,0.0,0.0,0.0,1.0,-0.039647577092511016,D04
0,2020-09-08,엠에스오토텍,0.0,1.0,0.0,0.0,0.0,0.0,-0.03986135181975736,D04
0,2020-09-08,CS홀딩스,0.0,0.0,0.0,0.0,0.0,1.0,-0.013961605584642234,D04
0,2020-09-08,브이원텍,0.0,0.0,0.0,0.0,0.0,1.0,-0.044310171198388724,D04
0,2020-09-08,매직마이크로,0.0,0.0,0.0,0.0,1.0,0.0,0.01,D04
0,2020-09-07,삼성제약,0.0,1.0,0.0,0.0,0.0,0.0,-0.034403669724770644,D04
0,2020-09-07,일진다이아,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-09-07,한국정보통신,1.0,0.0,0.0,0.0,0.0,0.0,0.01805869074492099,D04
0,2020-09-07,THE E&M,0.0,0.0,0.0,0.0,0.0,1.0,-0.03503184713375796,D04
0,2020-09-07,슈피겐코리아,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-09-04,케이사인,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-09-04,성도이엔지,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-09-04,에코프로,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-09-04,한진칼,0.0,0.0,0.0,0.0,1.0,0.0,0.01,D04
0,2020-09-04,이건홀딩스,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-09-03,EDGC,0.0,0.0,0.0,0.0,0.0,1.0,-0.032679738562091505,U04
0,2020-09-03,부국철강,0.0,0.0,0.0,0.0,1.0,0.0,0.01,U04
0,2020-09-03,셀트리온,0.0,0.0,0.0,0.0,1.0,0.0,0.01,U04
0,2020-09-03,일진머티리얼즈,0.0,0.0,0.0,0.0,1.0,0.0,0.01,U04
0,2020-09-03,영우디에스피,0.0,0.0,0.0,0.0,0.0,1.0,-0.0030303030303030303,U04
0,2020-09-02,뉴파워프라즈마,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-09-02,에스퓨얼셀,1.0,0.0,0.0,0.0,0.0,0.0,0.014598540145985401,U04
0,2020-09-02,뉴지랩,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-09-02,에프엔씨엔터,1.0,0.0,0.0,0.0,0.0,0.0,0.01651376146788991,U04
0,2020-09-02,휴켐스,0.0,0.0,1.0,0.0,0.0,0.0,0.042134831460674156,U04
0,2020-09-01,케이프,0.0,0.0,0.0,0.0,1.0,0.0,0.01,U04
0,2020-09-01,제이엠티,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-09-01,텔레필드,0.0,0.0,1.0,0.0,0.0,0.0,0.020860495436766623,U04
0,2020-09-01,코스맥스비티아이,0.0,0.0,0.0,0.0,1.0,0.0,0.01,U04
0,2020-09-01,코세스,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-31,나이벡,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-31,가비아,0.0,0.0,0.0,0.0,1.0,0.0,0.01,U04
0,2020-08-31,동우팜투테이블,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-31,금강철강,0.0,0.0,0.0,0.0,0.0,1.0,-0.005016722408026756,U04
0,2020-08-31,필옵틱스,0.0,0.0,1.0,0.0,0.0,0.0,0.08,U04
0,2020-08-28,유진기업,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
